# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-03-19 13:48:30 -04:00	(natwebvaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09380000 COLORADO RIVER AT LEES FERRY, AZ
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 09380000
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    5188        00060        00003      6128           Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been edited or estimated by USGS personnel and is write protected.
#     <  Actual value is known to be less than reported value and is write protected.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	5188_00060_00003	5188_00060_00003_cd
USGS	09380000	1969-05-18	8020	A
USGS	09380000	1969-05-19	11900	A
USGS	09380000	1969-05-20	13300	A
USGS	09380000	1969-05-21	13600	A
USGS	09380000	1969-05-22	12600	A
USGS	09380000	1969-05-23	11000	A
USGS	09380000	1969-05-24	8560	A
USGS	09380000	1969-05-25	6340	A
USGS	09380000	1969-05-26	8150	A
USGS	09380000	1969-05-27	10100	A
USGS	09380000	1969-05-28	10000	A
USGS	09380000	1969-05-29	9290	A
USGS	09380000	1969-05-30	9290	A
USGS	09380000	1969-05-31	11900	A
USGS	09380000	1969-06-01	12300	A
USGS	09380000	1969-06-02	14800	A
USGS	09380000	1969-06-03	16600	A
USGS	09380000	1969-06-04	15000	A
USGS	09380000	1969-06-05	16000	A
USGS	09380000	1969-06-06	17900	A
USGS	09380000	1969-06-07	16000	A
USGS	09380000	1969-06-08	12900	A
USGS	09380000	1969-06-09	16100	A
USGS	09380000	1969-06-10	16300	A
USGS	09380000	1969-06-11	14600	A
USGS	09380000	1969-06-12	13800	A
USGS	09380000	1969-06-13	15100	A
USGS	09380000	1969-06-14	14000	A
USGS	09380000	1969-06-15	11100	A
USGS	09380000	1969-06-16	14400	A
USGS	09380000	1969-06-17	13200	A
USGS	09380000	1969-06-18	14600	A
USGS	09380000	1969-06-19	14800	A
USGS	09380000	1969-06-20	15700	A
USGS	09380000	1969-06-21	13300	A
USGS	09380000	1969-06-22	11200	A
USGS	09380000	1969-06-23	15000	A
USGS	09380000	1969-06-24	16500	A
USGS	09380000	1969-06-25	15500	A
USGS	09380000	1969-06-26	16700	A
USGS	09380000	1969-06-27	15500	A
USGS	09380000	1969-06-28	13500	A
USGS	09380000	1969-06-29	13400	A
USGS	09380000	1969-06-30	15500	A
USGS	09380000	1969-07-01	18000	A
USGS	09380000	1969-07-02	18000	A
USGS	09380000	1969-07-03	18200	A
USGS	09380000	1969-07-04	17000	A
USGS	09380000	1969-07-05	15300	A
USGS	09380000	1969-07-06	15400	A
USGS	09380000	1969-07-07	16800	A
USGS	09380000	1969-07-08	16000	A
USGS	09380000	1969-07-09	15800	A
USGS	09380000	1969-07-10	16600	A
USGS	09380000	1969-07-11	16600	A
USGS	09380000	1969-07-12	14800	A
USGS	09380000	1969-07-13	10700	A
USGS	09380000	1969-07-14	14000	A
USGS	09380000	1969-07-15	14400	A
USGS	09380000	1969-07-16	14800	A
USGS	09380000	1969-07-17	18000	A
USGS	09380000	1969-07-18	17300	A
USGS	09380000	1969-07-19	16100	A
USGS	09380000	1969-07-20	10800	A
USGS	09380000	1969-07-21	15000	A
USGS	09380000	1969-07-22	17100	A
USGS	09380000	1969-07-23	16900	A
USGS	09380000	1969-07-24	16400	A
USGS	09380000	1969-07-25	16600	A
USGS	09380000	1969-07-26	15700	A
USGS	09380000	1969-07-27	10700	A
USGS	09380000	1969-07-28	13000	A
USGS	09380000	1969-07-29	14000	A
USGS	09380000	1969-07-30	15300	A
USGS	09380000	1969-07-31	16500	A
USGS	09380000	1969-08-01	14900	A
USGS	09380000	1969-08-02	14000	A
USGS	09380000	1969-08-03	12500	A
USGS	09380000	1969-08-04	14200	A
USGS	09380000	1969-08-05	14300	A
USGS	09380000	1969-08-06	14800	A
USGS	09380000	1969-08-07	15200	A
USGS	09380000	1969-08-08	14700	A
USGS	09380000	1969-08-09	12900	A
USGS	09380000	1969-08-10	10800	A
USGS	09380000	1969-08-11	15900	A
USGS	09380000	1969-08-12	15800	A
USGS	09380000	1969-08-13	15700	A
USGS	09380000	1969-08-14	15800	A
USGS	09380000	1969-08-15	16200	A
USGS	09380000	1969-08-16	16700	A
USGS	09380000	1969-08-17	12600	A
USGS	09380000	1969-08-18	15200	A
USGS	09380000	1969-08-19	16100	A
USGS	09380000	1969-08-20	16400	A
USGS	09380000	1969-08-21	16100	A
USGS	09380000	1969-08-22	16700	A
USGS	09380000	1969-08-23	15400	A
USGS	09380000	1969-08-24	11200	A
USGS	09380000	1969-08-25	17100	A
USGS	09380000	1969-08-26	18000	A
USGS	09380000	1969-08-27	17600	A
USGS	09380000	1969-08-28	19000	A
USGS	09380000	1969-08-29	17600	A
USGS	09380000	1969-08-30	14300	A
USGS	09380000	1969-08-31	11000	A
USGS	09380000	1969-09-01	10800	A
USGS	09380000	1969-09-02	15200	A
USGS	09380000	1969-09-03	16300	A
USGS	09380000	1969-09-04	15900	A
USGS	09380000	1969-09-05	15300	A
USGS	09380000	1969-09-06	14500	A
USGS	09380000	1969-09-07	12800	A
USGS	09380000	1969-09-08	15900	A
USGS	09380000	1969-09-09	16900	A
USGS	09380000	1969-09-10	17200	A
USGS	09380000	1969-09-11	16900	A
USGS	09380000	1969-09-12	16300	A
USGS	09380000	1969-09-13	9890	A
USGS	09380000	1969-09-14	7000	A
USGS	09380000	1969-09-15	11200	A
USGS	09380000	1969-09-16	14600	A
USGS	09380000	1969-09-17	14100	A
USGS	09380000	1969-09-18	14800	A
USGS	09380000	1969-09-19	14500	A
USGS	09380000	1969-09-20	12600	A
USGS	09380000	1969-09-21	7630	A
USGS	09380000	1969-09-22	11200	A
USGS	09380000	1969-09-23	12800	A
USGS	09380000	1969-09-24	13100	A
USGS	09380000	1969-09-25	13300	A
USGS	09380000	1969-09-26	13400	A
USGS	09380000	1969-09-27	12300	A
USGS	09380000	1969-09-28	8530	A
USGS	09380000	1969-09-29	12300	A
USGS	09380000	1969-09-30	13000	A
USGS	09380000	1969-10-01	9530	A
USGS	09380000	1969-10-02	8190	A
USGS	09380000	1969-10-03	7260	A
USGS	09380000	1969-10-04	4650	A
USGS	09380000	1969-10-05	3570	A
USGS	09380000	1969-10-06	5200	A
USGS	09380000	1969-10-07	9390	A
USGS	09380000	1969-10-08	11700	A
USGS	09380000	1969-10-09	12300	A
USGS	09380000	1969-10-10	11100	A
USGS	09380000	1969-10-11	12100	A
USGS	09380000	1969-10-12	7760	A
USGS	09380000	1969-10-13	11900	A
USGS	09380000	1969-10-14	12100	A
USGS	09380000	1969-10-15	11600	A
USGS	09380000	1969-10-16	12700	A
USGS	09380000	1969-10-17	12900	A
USGS	09380000	1969-10-18	11000	A
USGS	09380000	1969-10-19	7480	A
USGS	09380000	1969-10-20	10600	A
USGS	09380000	1969-10-21	13200	A
USGS	09380000	1969-10-22	12100	A
USGS	09380000	1969-10-23	10900	A
USGS	09380000	1969-10-24	9870	A
USGS	09380000	1969-10-25	9430	A
USGS	09380000	1969-10-26	7300	A
USGS	09380000	1969-10-27	9610	A
USGS	09380000	1969-10-28	11000	A
USGS	09380000	1969-10-29	11600	A
USGS	09380000	1969-10-30	15100	A
USGS	09380000	1969-10-31	14400	A
USGS	09380000	1969-11-01	12900	A
USGS	09380000	1969-11-02	7820	A
USGS	09380000	1969-11-03	12000	A
USGS	09380000	1969-11-04	12300	A
USGS	09380000	1969-11-05	12500	A
USGS	09380000	1969-11-06	13200	A
USGS	09380000	1969-11-07	13500	A
USGS	09380000	1969-11-08	12200	A
USGS	09380000	1969-11-09	7760	A
USGS	09380000	1969-11-10	12200	A
USGS	09380000	1969-11-11	12900	A
USGS	09380000	1969-11-12	12700	A
USGS	09380000	1969-11-13	13300	A
USGS	09380000	1969-11-14	13600	A
USGS	09380000	1969-11-15	12000	A
USGS	09380000	1969-11-16	7860	A
USGS	09380000	1969-11-17	12200	A
USGS	09380000	1969-11-18	13300	A
USGS	09380000	1969-11-19	16000	A
USGS	09380000	1969-11-20	15700	A
USGS	09380000	1969-11-21	14200	A
USGS	09380000	1969-11-22	11300	A
USGS	09380000	1969-11-23	8050	A
USGS	09380000	1969-11-24	12200	A
USGS	09380000	1969-11-25	14700	A
USGS	09380000	1969-11-26	12300	A
USGS	09380000	1969-11-27	7410	A
USGS	09380000	1969-11-28	11500	A
USGS	09380000	1969-11-29	11500	A
USGS	09380000	1969-11-30	7030	A
USGS	09380000	1969-12-01	13600	A
USGS	09380000	1969-12-02	15800	A
USGS	09380000	1969-12-03	16600	A
USGS	09380000	1969-12-04	17100	A
USGS	09380000	1969-12-05	16900	A
USGS	09380000	1969-12-06	15800	A
USGS	09380000	1969-12-07	10300	A
USGS	09380000	1969-12-08	15000	A
USGS	09380000	1969-12-09	15800	A
USGS	09380000	1969-12-10	16200	A
USGS	09380000	1969-12-11	15500	A
USGS	09380000	1969-12-12	15100	A
USGS	09380000	1969-12-13	11500	A
USGS	09380000	1969-12-14	7910	A
USGS	09380000	1969-12-15	12300	A
USGS	09380000	1969-12-16	13300	A
USGS	09380000	1969-12-17	14100	A
USGS	09380000	1969-12-18	14100	A
USGS	09380000	1969-12-19	14400	A
USGS	09380000	1969-12-20	12300	A
USGS	09380000	1969-12-21	8410	A
USGS	09380000	1969-12-22	13100	A
USGS	09380000	1969-12-23	14600	A
USGS	09380000	1969-12-24	12400	A
USGS	09380000	1969-12-25	5910	A
USGS	09380000	1969-12-26	8800	A
USGS	09380000	1969-12-27	11800	A
USGS	09380000	1969-12-28	8910	A
USGS	09380000	1969-12-29	12500	A
USGS	09380000	1969-12-30	15500	A
USGS	09380000	1969-12-31	15100	A
USGS	09380000	1970-01-01	9960	A
USGS	09380000	1970-01-02	14300	A
USGS	09380000	1970-01-03	16100	A
USGS	09380000	1970-01-04	10700	A
USGS	09380000	1970-01-05	14500	A
USGS	09380000	1970-01-06	15600	A
USGS	09380000	1970-01-07	16100	A
USGS	09380000	1970-01-08	15900	A
USGS	09380000	1970-01-09	16600	A
USGS	09380000	1970-01-10	13000	A
USGS	09380000	1970-01-11	7990	A
USGS	09380000	1970-01-12	13200	A
USGS	09380000	1970-01-13	12600	A
USGS	09380000	1970-01-14	12800	A
USGS	09380000	1970-01-15	13400	A
USGS	09380000	1970-01-16	14500	A
USGS	09380000	1970-01-17	13200	A
USGS	09380000	1970-01-18	10800	A
USGS	09380000	1970-01-19	12600	A
USGS	09380000	1970-01-20	12000	A
USGS	09380000	1970-01-21	11100	A
USGS	09380000	1970-01-22	7990	A
USGS	09380000	1970-01-23	7560	A
USGS	09380000	1970-01-24	4590	A
USGS	09380000	1970-01-25	2530	A
USGS	09380000	1970-01-26	7290	A
USGS	09380000	1970-01-27	9330	A
USGS	09380000	1970-01-28	10200	A
USGS	09380000	1970-01-29	10500	A
USGS	09380000	1970-01-30	10700	A
USGS	09380000	1970-01-31	8460	A
USGS	09380000	1970-02-01	4610	A
USGS	09380000	1970-02-02	9640	A
USGS	09380000	1970-02-03	10100	A
USGS	09380000	1970-02-04	9850	A
USGS	09380000	1970-02-05	10800	A
USGS	09380000	1970-02-06	9990	A
USGS	09380000	1970-02-07	8660	A
USGS	09380000	1970-02-08	3100	A
USGS	09380000	1970-02-09	7970	A
USGS	09380000	1970-02-10	10200	A
USGS	09380000	1970-02-11	12200	A
USGS	09380000	1970-02-12	13600	A
USGS	09380000	1970-02-13	9360	A
USGS	09380000	1970-02-14	9310	A
USGS	09380000	1970-02-15	3970	A
USGS	09380000	1970-02-16	8290	A
USGS	09380000	1970-02-17	8660	A
USGS	09380000	1970-02-18	7920	A
USGS	09380000	1970-02-19	7890	A
USGS	09380000	1970-02-20	8150	A
USGS	09380000	1970-02-21	6060	A
USGS	09380000	1970-02-22	3950	A
USGS	09380000	1970-02-23	4470	A
USGS	09380000	1970-02-24	8150	A
USGS	09380000	1970-02-25	6970	A
USGS	09380000	1970-02-26	6910	A
USGS	09380000	1970-02-27	7200	A
USGS	09380000	1970-02-28	6370	A
USGS	09380000	1970-03-01	6030	A
USGS	09380000	1970-03-02	6940	A
USGS	09380000	1970-03-03	5270	A
USGS	09380000	1970-03-04	4300	A
USGS	09380000	1970-03-05	4860	A
USGS	09380000	1970-03-06	4710	A
USGS	09380000	1970-03-07	4400	A
USGS	09380000	1970-03-08	4230	A
USGS	09380000	1970-03-09	7690	A
USGS	09380000	1970-03-10	9960	A
USGS	09380000	1970-03-11	9890	A
USGS	09380000	1970-03-12	9430	A
USGS	09380000	1970-03-13	8910	A
USGS	09380000	1970-03-14	6490	A
USGS	09380000	1970-03-15	5760	A
USGS	09380000	1970-03-16	7660	A
USGS	09380000	1970-03-17	9290	A
USGS	09380000	1970-03-18	10200	A
USGS	09380000	1970-03-19	10600	A
USGS	09380000	1970-03-20	9010	A
USGS	09380000	1970-03-21	8190	A
USGS	09380000	1970-03-22	7920	A
USGS	09380000	1970-03-23	9260	A
USGS	09380000	1970-03-24	9750	A
USGS	09380000	1970-03-25	8980	A
USGS	09380000	1970-03-26	8600	A
USGS	09380000	1970-03-27	10500	A
USGS	09380000	1970-03-28	8700	A
USGS	09380000	1970-03-29	7960	A
USGS	09380000	1970-03-30	8910	A
USGS	09380000	1970-03-31	10700	A
USGS	09380000	1970-04-01	12700	A
USGS	09380000	1970-04-02	14400	A
USGS	09380000	1970-04-03	15700	A
USGS	09380000	1970-04-04	16400	A
USGS	09380000	1970-04-05	15000	A
USGS	09380000	1970-04-06	16800	A
USGS	09380000	1970-04-07	16000	A
USGS	09380000	1970-04-08	15000	A
USGS	09380000	1970-04-09	16500	A
USGS	09380000	1970-04-10	15200	A
USGS	09380000	1970-04-11	17000	A
USGS	09380000	1970-04-12	14100	A
USGS	09380000	1970-04-13	14300	A
USGS	09380000	1970-04-14	15400	A
USGS	09380000	1970-04-15	16000	A
USGS	09380000	1970-04-16	17700	A
USGS	09380000	1970-04-17	17100	A
USGS	09380000	1970-04-18	14500	A
USGS	09380000	1970-04-19	11100	A
USGS	09380000	1970-04-20	14200	A
USGS	09380000	1970-04-21	13400	A
USGS	09380000	1970-04-22	15900	A
USGS	09380000	1970-04-23	18500	A
USGS	09380000	1970-04-24	20100	A
USGS	09380000	1970-04-25	17100	A
USGS	09380000	1970-04-26	15400	A
USGS	09380000	1970-04-27	17300	A
USGS	09380000	1970-04-28	18400	A
USGS	09380000	1970-04-29	16700	A
USGS	09380000	1970-04-30	17100	A
USGS	09380000	1970-05-01	16400	A
USGS	09380000	1970-05-02	13000	A
USGS	09380000	1970-05-03	11100	A
USGS	09380000	1970-05-04	14800	A
USGS	09380000	1970-05-05	14100	A
USGS	09380000	1970-05-06	14700	A
USGS	09380000	1970-05-07	14600	A
USGS	09380000	1970-05-08	14300	A
USGS	09380000	1970-05-09	12900	A
USGS	09380000	1970-05-10	11000	A
USGS	09380000	1970-05-11	14000	A
USGS	09380000	1970-05-12	15100	A
USGS	09380000	1970-05-13	15300	A
USGS	09380000	1970-05-14	15800	A
USGS	09380000	1970-05-15	16300	A
USGS	09380000	1970-05-16	15500	A
USGS	09380000	1970-05-17	13900	A
USGS	09380000	1970-05-18	17000	A
USGS	09380000	1970-05-19	16200	A
USGS	09380000	1970-05-20	17900	A
USGS	09380000	1970-05-21	17100	A
USGS	09380000	1970-05-22	17100	A
USGS	09380000	1970-05-23	15600	A
USGS	09380000	1970-05-24	14800	A
USGS	09380000	1970-05-25	17900	A
USGS	09380000	1970-05-26	16700	A
USGS	09380000	1970-05-27	14400	A
USGS	09380000	1970-05-28	15300	A
USGS	09380000	1970-05-29	12600	A
USGS	09380000	1970-05-30	9270	A
USGS	09380000	1970-05-31	8830	A
USGS	09380000	1970-06-01	10900	A
USGS	09380000	1970-06-02	15200	A
USGS	09380000	1970-06-03	13800	A
USGS	09380000	1970-06-04	15100	A
USGS	09380000	1970-06-05	15100	A
USGS	09380000	1970-06-06	12000	A
USGS	09380000	1970-06-07	9220	A
USGS	09380000	1970-06-08	11600	A
USGS	09380000	1970-06-09	12200	A
USGS	09380000	1970-06-10	13600	A
USGS	09380000	1970-06-11	12900	A
USGS	09380000	1970-06-12	14800	A
USGS	09380000	1970-06-13	12600	A
USGS	09380000	1970-06-14	9330	A
USGS	09380000	1970-06-15	11900	A
USGS	09380000	1970-06-16	13200	A
USGS	09380000	1970-06-17	14200	A
USGS	09380000	1970-06-18	15300	A
USGS	09380000	1970-06-19	15200	A
USGS	09380000	1970-06-20	14000	A
USGS	09380000	1970-06-21	12000	A
USGS	09380000	1970-06-22	16500	A
USGS	09380000	1970-06-23	15000	A
USGS	09380000	1970-06-24	13900	A
USGS	09380000	1970-06-25	15000	A
USGS	09380000	1970-06-26	15400	A
USGS	09380000	1970-06-27	14600	A
USGS	09380000	1970-06-28	11500	A
USGS	09380000	1970-06-29	13800	A
USGS	09380000	1970-06-30	13500	A
USGS	09380000	1970-07-01	12000	A
USGS	09380000	1970-07-02	16000	A
USGS	09380000	1970-07-03	17900	A
USGS	09380000	1970-07-04	14400	A
USGS	09380000	1970-07-05	12700	A
USGS	09380000	1970-07-06	16000	A
USGS	09380000	1970-07-07	12800	A
USGS	09380000	1970-07-08	12200	A
USGS	09380000	1970-07-09	12900	A
USGS	09380000	1970-07-10	10900	A
USGS	09380000	1970-07-11	10000	A
USGS	09380000	1970-07-12	7990	A
USGS	09380000	1970-07-13	10800	A
USGS	09380000	1970-07-14	12600	A
USGS	09380000	1970-07-15	15000	A
USGS	09380000	1970-07-16	15900	A
USGS	09380000	1970-07-17	16200	A
USGS	09380000	1970-07-18	14600	A
USGS	09380000	1970-07-19	13300	A
USGS	09380000	1970-07-20	10400	A
USGS	09380000	1970-07-21	10100	A
USGS	09380000	1970-07-22	10400	A
USGS	09380000	1970-07-23	11600	A
USGS	09380000	1970-07-24	11700	A
USGS	09380000	1970-07-25	10200	A
USGS	09380000	1970-07-26	8890	A
USGS	09380000	1970-07-27	10700	A
USGS	09380000	1970-07-28	11400	A
USGS	09380000	1970-07-29	10800	A
USGS	09380000	1970-07-30	13300	A
USGS	09380000	1970-07-31	13800	A
USGS	09380000	1970-08-01	13000	A
USGS	09380000	1970-08-02	9120	A
USGS	09380000	1970-08-03	12000	A
USGS	09380000	1970-08-04	11800	A
USGS	09380000	1970-08-05	11900	A
USGS	09380000	1970-08-06	12000	A
USGS	09380000	1970-08-07	14300	A
USGS	09380000	1970-08-08	12500	A
USGS	09380000	1970-08-09	8530	A
USGS	09380000	1970-08-10	11100	A
USGS	09380000	1970-08-11	12800	A
USGS	09380000	1970-08-12	11500	A
USGS	09380000	1970-08-13	11200	A
USGS	09380000	1970-08-14	12200	A
USGS	09380000	1970-08-15	8530	A
USGS	09380000	1970-08-16	6810	A
USGS	09380000	1970-08-17	10200	A
USGS	09380000	1970-08-18	12100	A
USGS	09380000	1970-08-19	12800	A
USGS	09380000	1970-08-20	14200	A
USGS	09380000	1970-08-21	14000	A
USGS	09380000	1970-08-22	12300	A
USGS	09380000	1970-08-23	8360	A
USGS	09380000	1970-08-24	15300	A
USGS	09380000	1970-08-25	18200	A
USGS	09380000	1970-08-26	18900	A
USGS	09380000	1970-08-27	18100	A
USGS	09380000	1970-08-28	15200	A
USGS	09380000	1970-08-29	14500	A
USGS	09380000	1970-08-30	11600	A
USGS	09380000	1970-08-31	14600	A
USGS	09380000	1970-09-01	14700	A
USGS	09380000	1970-09-02	15000	A
USGS	09380000	1970-09-03	14100	A
USGS	09380000	1970-09-04	11200	A
USGS	09380000	1970-09-05	7590	A
USGS	09380000	1970-09-06	6910	A
USGS	09380000	1970-09-07	7530	A
USGS	09380000	1970-09-08	10700	A
USGS	09380000	1970-09-09	12100	A
USGS	09380000	1970-09-10	13600	A
USGS	09380000	1970-09-11	14700	A
USGS	09380000	1970-09-12	10400	A
USGS	09380000	1970-09-13	6910	A
USGS	09380000	1970-09-14	11700	A
USGS	09380000	1970-09-15	10400	A
USGS	09380000	1970-09-16	10600	A
USGS	09380000	1970-09-17	10400	A
USGS	09380000	1970-09-18	11600	A
USGS	09380000	1970-09-19	11800	A
USGS	09380000	1970-09-20	9610	A
USGS	09380000	1970-09-21	12200	A
USGS	09380000	1970-09-22	12700	A
USGS	09380000	1970-09-23	14100	A
USGS	09380000	1970-09-24	14000	A
USGS	09380000	1970-09-25	14000	A
USGS	09380000	1970-09-26	13800	A
USGS	09380000	1970-09-27	8770	A
USGS	09380000	1970-09-28	13000	A
USGS	09380000	1970-09-29	15700	A
USGS	09380000	1970-09-30	13600	A
USGS	09380000	1970-10-01	11200	A
USGS	09380000	1970-10-02	9290	A
USGS	09380000	1970-10-03	7070	A
USGS	09380000	1970-10-04	6180	A
USGS	09380000	1970-10-05	7360	A
USGS	09380000	1970-10-06	7560	A
USGS	09380000	1970-10-07	7860	A
USGS	09380000	1970-10-08	7160	A
USGS	09380000	1970-10-09	7720	A
USGS	09380000	1970-10-10	7820	A
USGS	09380000	1970-10-11	7260	A
USGS	09380000	1970-10-12	9780	A
USGS	09380000	1970-10-13	9360	A
USGS	09380000	1970-10-14	10200	A
USGS	09380000	1970-10-15	9360	A
USGS	09380000	1970-10-16	9080	A
USGS	09380000	1970-10-17	7230	A
USGS	09380000	1970-10-18	4710	A
USGS	09380000	1970-10-19	9120	A
USGS	09380000	1970-10-20	9430	A
USGS	09380000	1970-10-21	10300	A
USGS	09380000	1970-10-22	11600	A
USGS	09380000	1970-10-23	10300	A
USGS	09380000	1970-10-24	7130	A
USGS	09380000	1970-10-25	4260	A
USGS	09380000	1970-10-26	8050	A
USGS	09380000	1970-10-27	6810	A
USGS	09380000	1970-10-28	6300	A
USGS	09380000	1970-10-29	8190	A
USGS	09380000	1970-10-30	7660	A
USGS	09380000	1970-10-31	5790	A
USGS	09380000	1970-11-01	3430	A
USGS	09380000	1970-11-02	6240	A
USGS	09380000	1970-11-03	8150	A
USGS	09380000	1970-11-04	6970	A
USGS	09380000	1970-11-05	7560	A
USGS	09380000	1970-11-06	7360	A
USGS	09380000	1970-11-07	5910	A
USGS	09380000	1970-11-08	3510	A
USGS	09380000	1970-11-09	6210	A
USGS	09380000	1970-11-10	7030	A
USGS	09380000	1970-11-11	6870	A
USGS	09380000	1970-11-12	6910	A
USGS	09380000	1970-11-13	6840	A
USGS	09380000	1970-11-14	5190	A
USGS	09380000	1970-11-15	2950	A
USGS	09380000	1970-11-16	8730	A
USGS	09380000	1970-11-17	10300	A
USGS	09380000	1970-11-18	12300	A
USGS	09380000	1970-11-19	12500	A
USGS	09380000	1970-11-20	12400	A
USGS	09380000	1970-11-21	8560	A
USGS	09380000	1970-11-22	5380	A
USGS	09380000	1970-11-23	11500	A
USGS	09380000	1970-11-24	11400	A
USGS	09380000	1970-11-25	9640	A
USGS	09380000	1970-11-26	4420	A
USGS	09380000	1970-11-27	7960	A
USGS	09380000	1970-11-28	7360	A
USGS	09380000	1970-11-29	6150	A
USGS	09380000	1970-11-30	6590	A
USGS	09380000	1970-12-01	7110	A
USGS	09380000	1970-12-02	7870	A
USGS	09380000	1970-12-03	7110	A
USGS	09380000	1970-12-04	9450	A
USGS	09380000	1970-12-05	7740	A
USGS	09380000	1970-12-06	6790	A
USGS	09380000	1970-12-07	9610	A
USGS	09380000	1970-12-08	9720	A
USGS	09380000	1970-12-09	9870	A
USGS	09380000	1970-12-10	10900	A
USGS	09380000	1970-12-11	12100	A
USGS	09380000	1970-12-12	9390	A
USGS	09380000	1970-12-13	5420	A
USGS	09380000	1970-12-14	11900	A
USGS	09380000	1970-12-15	13500	A
USGS	09380000	1970-12-16	15500	A
USGS	09380000	1970-12-17	15100	A
USGS	09380000	1970-12-18	14200	A
USGS	09380000	1970-12-19	14000	A
USGS	09380000	1970-12-20	9390	A
USGS	09380000	1970-12-21	13800	A
USGS	09380000	1970-12-22	15900	A
USGS	09380000	1970-12-23	15200	A
USGS	09380000	1970-12-24	13400	A
USGS	09380000	1970-12-25	5070	A
USGS	09380000	1970-12-26	10200	A
USGS	09380000	1970-12-27	6000	A
USGS	09380000	1970-12-28	12100	A
USGS	09380000	1970-12-29	15200	A
USGS	09380000	1970-12-30	14500	A
USGS	09380000	1970-12-31	10000	A
USGS	09380000	1971-01-01	4120	A
USGS	09380000	1971-01-02	7620	A
USGS	09380000	1971-01-03	7870	A
USGS	09380000	1971-01-04	15600	A
USGS	09380000	1971-01-05	17200	A
USGS	09380000	1971-01-06	15100	A
USGS	09380000	1971-01-07	15200	A
USGS	09380000	1971-01-08	15500	A
USGS	09380000	1971-01-09	8940	A
USGS	09380000	1971-01-10	4690	A
USGS	09380000	1971-01-11	9360	A
USGS	09380000	1971-01-12	8830	A
USGS	09380000	1971-01-13	7960	A
USGS	09380000	1971-01-14	8760	A
USGS	09380000	1971-01-15	8690	A
USGS	09380000	1971-01-16	7250	A
USGS	09380000	1971-01-17	3920	A
USGS	09380000	1971-01-18	8400	A
USGS	09380000	1971-01-19	8030	A
USGS	09380000	1971-01-20	6290	A
USGS	09380000	1971-01-21	5870	A
USGS	09380000	1971-01-22	7930	A
USGS	09380000	1971-01-23	5080	A
USGS	09380000	1971-01-24	2890	A
USGS	09380000	1971-01-25	7970	A
USGS	09380000	1971-01-26	7850	A
USGS	09380000	1971-01-27	7140	A
USGS	09380000	1971-01-28	5170	A
USGS	09380000	1971-01-29	3920	A
USGS	09380000	1971-01-30	2640	A
USGS	09380000	1971-01-31	2000	A
USGS	09380000	1971-02-01	4810	A
USGS	09380000	1971-02-02	5880	A
USGS	09380000	1971-02-03	6310	A
USGS	09380000	1971-02-04	7710	A
USGS	09380000	1971-02-05	7250	A
USGS	09380000	1971-02-06	7300	A
USGS	09380000	1971-02-07	3070	A
USGS	09380000	1971-02-08	2460	A
USGS	09380000	1971-02-09	7010	A
USGS	09380000	1971-02-10	8480	A
USGS	09380000	1971-02-11	7970	A
USGS	09380000	1971-02-12	7720	A
USGS	09380000	1971-02-13	7220	A
USGS	09380000	1971-02-14	5370	A
USGS	09380000	1971-02-15	5760	A
USGS	09380000	1971-02-16	6140	A
USGS	09380000	1971-02-17	6590	A
USGS	09380000	1971-02-18	6210	A
USGS	09380000	1971-02-19	6940	A
USGS	09380000	1971-02-20	8170	A
USGS	09380000	1971-02-21	7860	A
USGS	09380000	1971-02-22	9750	A
USGS	09380000	1971-02-23	9920	A
USGS	09380000	1971-02-24	8480	A
USGS	09380000	1971-02-25	10800	A
USGS	09380000	1971-02-26	13900	A
USGS	09380000	1971-02-27	10300	A
USGS	09380000	1971-02-28	10400	A
USGS	09380000	1971-03-01	12800	A
USGS	09380000	1971-03-02	14700	A
USGS	09380000	1971-03-03	15000	A
USGS	09380000	1971-03-04	13800	A
USGS	09380000	1971-03-05	11400	A
USGS	09380000	1971-03-06	10900	A
USGS	09380000	1971-03-07	9290	A
USGS	09380000	1971-03-08	12000	A
USGS	09380000	1971-03-09	10500	A
USGS	09380000	1971-03-10	9500	A
USGS	09380000	1971-03-11	11600	A
USGS	09380000	1971-03-12	11200	A
USGS	09380000	1971-03-13	10900	A
USGS	09380000	1971-03-14	9470	A
